Country,State,City,Locality,Area_Type,Plot_Size_sqft,Builtup_Area_sqft,Carpet_Area_sqft,Floors,Floor_Number,Bedrooms,Bathrooms,Balconies,Living_Rooms,Dining_Room,Kitchens,Study_Room,Office_Room,Parking,Garden,Swimming_Pool,Terrace,Basement,Lift,Property_Age_years,Facing_Direction,Furnishing,Smart_Home,Solar_Panels,EV_Charging,Security_System,Water_Supply,Power_Backup,School_Dist_km,Hospital_Dist_km,Metro_Dist_km,Airport_Dist_km,School_Index,Hospital_Index,Transit_Index,Safety_Score,Green_Space_Score,AQI,Price_INR
India,Telangana,Warangal,Subedari,Super Built-up,1564,1193,1029,10,1,2,2,2,1,1,1,1,0,1,1,0,1,0,1,8,West,Unfurnished,0,0,0,0,24/7 Supply,Full,2.09,1.98,2.44,59.41,8.3,9.0,9.3,9.1,6.7,72,11210000
India,Gujarat,Vadodara,Alkapuri,Super Built-up,2228,1848,1571,10,4,3,4,1,1,1,1,1,0,1,0,0,0,0,1,24,East,Semi-Furnished,0,1,0,1,Corporation + Borewell,Partial,2.82,2.74,0.32,54.98,7.7,8.6,9.9,6.8,6.0,213,19820000
India,Kerala,Thiruvananthapuram,Kovalam Village,Plot Area,1775,1334,1090,2,2,2,3,0,1,1,1,1,1,1,1,0,1,1,0,18,South-West,Unfurnished,0,1,0,1,Borewell Only,Partial,3.64,14.12,43.64,23.0,7.1,2.9,1.0,9.6,7.1,44,2300000
India,Punjab & Chandigarh,Ludhiana,Sahnewal Village,Plot Area,1655,1151,952,2,2,2,2,1,1,1,1,1,0,2,1,0,1,0,0,13,North-East,Semi-Furnished,0,1,1,1,Borewell Only,Partial,2.22,9.31,47.23,55.07,8.2,5.3,1.0,8.7,7.8,45,7260000
India,Rajasthan,Udaipur,Bhuwana Village,Plot Area,2747,1792,1477,2,1,3,3,2,1,1,1,1,0,1,1,0,0,0,0,3,North-West,Semi-Furnished,0,1,0,1,Borewell Only,None,2.61,16.0,29.34,59.31,7.9,2.0,1.2,8.1,7.4,33,4580000
India,Kerala,Thiruvananthapuram,Kazhakkoottam,Plot Area,2460,2045,1662,4,4,3,4,2,1,1,1,0,0,2,1,0,1,1,1,4,South,Semi-Furnished,0,0,0,0,24/7 Supply,Full,2.35,3.27,1.71,71.53,8.1,8.4,9.5,8.2,7.8,197,34780000
India,Rajasthan,Jaipur,Malviya Nagar,Super Built-up,1916,1537,1311,4,1,3,2,0,2,1,1,1,0,1,1,0,1,0,1,18,North-West,Unfurnished,1,0,0,0,24/7 Supply,Full,0.51,2.65,2.03,33.17,9.6,8.7,9.4,9.1,6.8,149,14770000
India,Maharashtra,Nagpur,Civil Lines,Super Built-up,2356,1522,1278,10,8,3,3,2,1,1,1,0,0,2,0,0,1,0,1,6,East,Semi-Furnished,0,0,1,0,24/7 Supply,Full,3.58,1.72,5.77,72.89,7.1,9.1,8.3,8.3,7.1,180,40060000
India,Gujarat,Ahmedabad,Prahlad Nagar,Super Built-up,1743,1280,1039,4,4,2,2,0,1,1,1,0,0,1,0,1,1,0,1,11,South-East,Semi-Furnished,1,0,0,0,Corporation + Borewell,Partial,3.96,1.77,7.55,22.57,6.8,9.1,7.7,7.4,4.3,176,21150000
India,West Bengal,Howrah,Domjur Village,Plot Area,1670,1388,1137,2,2,2,2,2,1,1,1,0,0,0,1,0,1,0,0,15,North,Semi-Furnished,0,1,0,1,Borewell Only,Partial,5.18,14.52,41.55,20.88,5.9,2.7,1.0,8.0,9.0,46,6050000
India,Gujarat,Ahmedabad,SG Highway,Carpet Area,2758,1927,1556,4,3,3,3,1,1,1,1,1,0,1,0,1,1,0,1,9,South,Semi-Furnished,0,0,0,1,24/7 Supply,Partial,3.25,2.0,5.6,35.84,7.4,9.0,8.3,9.0,6.9,111,22000000
India,Tamil Nadu,Coimbatore,Thudiyalur Village,Plot Area,3006,1967,1603,2,1,3,3,3,2,1,1,1,0,1,1,0,0,0,0,5,West,Fully-Furnished,0,1,0,1,Borewell Only,Full,8.5,8.49,46.43,73.29,3.2,5.8,1.0,8.2,9.5,79,13460000
India,Karnataka,Mangalore,Surathkal,Plot Area,3519,2237,1804,10,1,3,4,2,1,1,1,0,0,3,1,1,1,0,1,15,West,Unfurnished,0,1,0,1,Corporation + Borewell,Full,2.19,0.53,7.52,44.89,8.2,9.7,7.7,7.3,5.8,71,47260000
India,Delhi NCR,Noida,Sector 150,Plot Area,1818,1157,931,30,4,2,2,2,1,1,1,0,1,2,1,0,1,0,1,10,West,Semi-Furnished,1,0,1,0,24/7 Supply,Full,2.68,5.86,0.74,53.28,7.9,7.1,9.8,8.4,7.6,126,18560000
India,Gujarat,Surat,Adajan,Super Built-up,2134,1478,1204,10,2,3,3,3,2,1,1,1,0,1,0,1,0,0,1,7,South,Semi-Furnished,0,0,0,0,Corporation + Borewell,Partial,1.21,4.3,4.85,50.09,9.0,7.8,8.5,9.1,7.1,120,31360000
India,Rajasthan,Jaipur,C-Scheme,Super Built-up,3855,2505,2094,20,19,4,3,1,1,1,1,1,1,1,0,0,0,0,1,19,East,Unfurnished,0,0,0,1,Corporation + Borewell,Full,0.72,0.55,1.41,32.44,9.4,9.7,9.6,8.0,5.0,63,34260000
India,Maharashtra,Nashik,Trimbak Village,Plot Area,2181,1444,1165,2,1,2,1,3,1,1,1,0,0,1,1,0,0,1,0,4,South-West,Semi-Furnished,0,1,0,0,Borewell Only,Partial,4.37,11.29,17.88,47.58,6.5,4.4,4.6,8.2,9.3,28,11090000
India,Rajasthan,Udaipur,Fatehpura,Super Built-up,2555,2098,1794,10,9,3,2,2,2,1,1,1,0,1,0,1,0,0,1,2,South-West,Semi-Furnished,0,0,1,0,24/7 Supply,Partial,3.33,3.31,5.94,50.77,7.3,8.3,8.2,8.8,5.8,215,44230000
India,Punjab & Chandigarh,Ludhiana,BRS Nagar,Super Built-up,1597,1044,894,4,2,2,2,3,1,1,1,1,0,1,1,1,0,0,1,4,North-West,Fully-Furnished,0,0,0,1,24/7 Supply,Full,0.3,5.29,6.38,57.64,9.8,7.4,8.1,8.4,4.7,133,16510000
India,Maharashtra,Nashik,Indira Nagar,Super Built-up,4320,2853,2297,20,17,4,4,0,2,1,1,1,0,2,1,0,1,0,1,17,West,Semi-Furnished,1,0,0,0,24/7 Supply,None,2.19,3.26,0.59,22.09,8.2,8.4,9.8,7.8,6.0,194,40340000
India,Delhi NCR,Noida,Sector 150,Super Built-up,1666,1306,1052,4,3,2,3,2,1,1,1,0,0,1,0,0,0,0,1,20,South-West,Fully-Furnished,0,0,0,1,Corporation + Borewell,Full,1.35,2.8,2.48,39.93,8.9,8.6,9.3,6.9,4.2,161,26410000
India,Gujarat,Vadodara,Bhayli Village,Plot Area,2279,1524,1231,2,2,2,2,1,1,1,1,1,0,1,1,0,1,0,0,13,North-East,Semi-Furnished,0,1,0,0,Borewell Only,Full,4.24,8.84,44.21,76.13,6.6,5.6,1.0,7.9,8.0,76,4190000
India,Rajasthan,Jaipur,Raja Park,Super Built-up,1497,1246,1066,4,4,2,1,3,1,1,1,0,0,2,0,0,1,0,1,14,North-East,Unfurnished,1,0,0,1,Corporation + Borewell,Partial,1.39,2.14,1.04,46.4,8.9,8.9,9.7,8.3,8.2,156,20350000
India,Telangana,Warangal,Hanamkonda,Plot Area,2284,1588,1346,10,7,3,3,1,1,1,1,0,1,2,1,1,1,0,1,22,South-West,Fully-Furnished,0,0,0,1,24/7 Supply,Partial,0.67,0.92,3.02,25.53,9.5,9.5,9.1,7.9,5.0,203,33010000
India,Uttar Pradesh,Kanpur,Swaroop Nagar,Carpet Area,2122,1490,1217,20,15,2,2,2,1,1,1,1,0,1,0,0,0,0,1,21,South-West,Fully-Furnished,0,0,1,1,24/7 Supply,Partial,2.07,2.43,3.03,68.34,8.3,8.8,9.1,7.1,4.9,73,15790000
India,Gujarat,Vadodara,Gotri,Super Built-up,1011,772,629,20,15,1,1,0,1,1,1,0,0,1,0,0,0,0,1,17,South,Semi-Furnished,1,0,0,0,24/7 Supply,Partial,0.46,4.31,5.26,33.89,9.6,7.8,8.4,8.2,8.2,67,8170000
India,Maharashtra,Nagpur,Civil Lines,Carpet Area,1781,1359,1129,30,4,2,2,1,1,1,1,0,0,1,0,1,0,0,1,21,South-West,Semi-Furnished,1,1,0,1,Corporation + Borewell,Full,1.7,2.24,2.43,25.48,8.6,8.9,9.3,7.0,4.2,184,25800000
India,Karnataka,Hubli-Dharwad,Gokul Road,Super Built-up,2499,1849,1550,10,4,3,4,1,2,1,1,0,0,1,1,0,1,0,1,10,North,Semi-Furnished,0,0,0,1,Corporation + Borewell,Partial,3.8,2.7,6.31,35.96,7.0,8.7,8.1,9.2,4.1,156,46530000
India,Maharashtra,Pune,Baner,Super Built-up,1514,1083,909,10,10,2,3,2,1,1,1,0,0,2,0,0,1,0,1,22,South-East,Unfurnished,1,1,0,0,24/7 Supply,Partial,3.81,2.18,2.26,36.79,7.0,8.9,9.3,6.9,4.2,208,13720000
India,Maharashtra,Nagpur,Manewada,Carpet Area,2738,2108,1785,10,8,3,3,1,1,1,1,0,0,2,0,0,0,0,1,11,West,Fully-Furnished,1,0,0,1,24/7 Supply,Full,1.02,0.78,5.09,37.24,9.2,9.6,8.5,6.9,5.5,166,75470000
India,Tamil Nadu,Chennai,Anna Nagar,Super Built-up,2260,1714,1464,4,2,3,4,2,2,1,1,0,0,0,0,0,0,0,1,12,North-East,Semi-Furnished,0,1,1,0,24/7 Supply,Full,2.7,5.31,6.37,28.47,7.8,7.3,8.1,7.7,4.5,67,34040000
India,Punjab & Chandigarh,Chandigarh,Sector 35,Super Built-up,1730,1085,931,20,19,2,3,2,1,1,1,1,0,3,0,0,0,0,1,1,South,Semi-Furnished,0,1,0,1,Corporation + Borewell,Partial,2.36,4.79,0.33,69.1,8.1,7.6,9.9,6.1,8.0,218,14180000
India,Tamil Nadu,Coimbatore,Peelamedu,Super Built-up,2165,1366,1179,4,2,3,2,1,2,1,1,1,1,1,0,1,0,0,1,9,South-West,Semi-Furnished,1,1,0,1,24/7 Supply,Partial,3.44,0.75,5.93,40.48,7.2,9.6,8.2,7.5,8.2,113,23070000
India,Rajasthan,Udaipur,Bhuwana Village,Plot Area,3023,2058,1677,2,1,3,3,2,1,1,1,1,0,2,1,0,0,0,0,23,West,Unfurnished,0,1,0,1,Borewell Only,Full,11.13,9.91,20.01,62.88,1.1,5.0,4.0,8.2,8.5,63,6990000
India,Rajasthan,Udaipur,Fatehpura,Plot Area,2244,1821,1486,20,17,3,4,1,1,1,1,0,0,2,1,0,0,0,1,11,North,Fully-Furnished,1,1,0,1,Corporation + Borewell,Full,1.41,5.4,0.31,39.36,8.9,7.3,9.9,7.8,4.7,74,37310000
India,Punjab & Chandigarh,Amritsar,Ranjit Avenue,Super Built-up,928,685,566,30,24,1,1,0,1,0,1,0,0,1,0,0,1,0,1,2,North,Semi-Furnished,0,0,0,1,Corporation + Borewell,Full,0.79,3.98,1.2,54.71,9.4,8.0,9.6,8.2,7.2,180,17120000
India,Gujarat,Vadodara,Gotri,Super Built-up,2669,1911,1619,4,3,3,3,1,1,1,1,0,0,1,0,0,0,0,1,6,North-East,Semi-Furnished,0,0,0,1,Corporation + Borewell,Partial,1.31,2.7,4.87,59.18,9.0,8.7,8.5,6.5,8.4,147,18620000
India,Uttar Pradesh,Kanpur,Kidwai Nagar,Carpet Area,4879,3095,2615,30,4,5,5,2,2,1,2,1,0,1,0,0,0,0,1,21,North,Unfurnished,0,0,1,0,Corporation + Borewell,Full,0.58,1.41,0.68,49.96,9.5,9.3,9.8,6.3,4.5,210,45270000
India,Uttar Pradesh,Lucknow,Mahanagar,Super Built-up,2527,1829,1538,4,4,3,3,2,1,1,1,0,0,1,0,0,1,0,1,0,South,Semi-Furnished,0,1,0,0,24/7 Supply,Full,1.65,1.04,1.11,35.26,8.7,9.5,9.7,6.9,6.4,168,30040000
India,Rajasthan,Udaipur,Bhuwana Village,Plot Area,1423,990,830,2,2,2,1,3,1,1,1,1,0,1,1,0,1,0,0,1,South,Fully-Furnished,0,1,0,0,Borewell Only,Full,8.62,8.49,49.57,39.54,3.1,5.8,1.0,8.4,8.7,69,4130000
India,Karnataka,Hubli-Dharwad,Gokul Road,Carpet Area,2272,1880,1510,10,4,3,4,0,2,1,1,0,0,0,0,0,0,0,1,17,South,Semi-Furnished,1,1,0,1,24/7 Supply,Partial,1.61,4.9,4.53,69.56,8.7,7.5,8.6,8.0,7.5,155,31410000
India,West Bengal,Howrah,Domjur Village,Plot Area,1551,1268,1086,2,1,2,2,2,1,1,1,0,0,1,1,0,0,0,0,2,North-East,Semi-Furnished,0,1,0,1,Borewell Only,Full,10.48,19.19,45.92,36.24,1.6,1.0,1.0,7.9,8.3,25,3420000
India,Uttar Pradesh,Kanpur,Bithoor Village,Plot Area,2597,2130,1710,2,1,3,2,0,1,1,1,0,0,1,1,0,0,0,0,16,North,Fully-Furnished,0,1,1,1,Borewell Only,Partial,8.65,5.82,17.07,61.44,3.1,7.1,4.9,9.2,7.1,76,5810000
India,Karnataka,Hubli-Dharwad,Rayapur Village,Plot Area,1375,1007,821,2,2,2,2,2,1,1,1,0,1,3,1,0,1,0,0,15,South-West,Semi-Furnished,0,1,0,0,Borewell Only,Full,3.38,16.56,38.71,52.82,7.3,1.7,1.0,8.6,9.6,29,4460000
India,Rajasthan,Jaipur,C-Scheme,Plot Area,1994,1429,1169,4,4,2,2,2,1,1,1,0,0,2,1,0,1,0,1,18,South,Fully-Furnished,1,0,1,0,24/7 Supply,Full,2.8,3.9,4.63,23.55,7.8,8.1,8.6,8.0,7.5,219,8160000
India,West Bengal,Kolkata,Park Street,Carpet Area,3955,2695,2274,4,1,4,4,2,1,1,1,0,0,1,1,0,0,0,1,23,North-East,Fully-Furnished,0,0,0,1,24/7 Supply,Partial,2.4,4.88,5.93,56.61,8.1,7.6,8.2,7.6,4.6,101,29170000
India,Maharashtra,Nashik,College Road,Super Built-up,1527,1235,1052,4,3,2,2,1,1,1,1,0,0,2,0,0,0,0,1,0,South,Unfurnished,0,0,0,0,24/7 Supply,Partial,1.89,4.62,7.32,54.33,8.5,7.7,7.8,6.6,5.2,91,22320000
India,Karnataka,Bangalore,Electronic City,Super Built-up,2199,1477,1265,20,4,3,3,2,1,1,1,0,0,2,0,1,1,0,1,15,South-East,Unfurnished,1,0,0,1,Corporation + Borewell,Partial,0.37,4.55,1.83,27.98,9.7,7.7,9.5,8.0,5.4,69,16950000
India,Punjab & Chandigarh,Amritsar,Ranjit Avenue,Super Built-up,3442,2290,1951,20,14,4,4,1,1,1,1,0,1,1,1,0,0,0,1,19,South,Unfurnished,0,1,0,1,24/7 Supply,Partial,1.46,2.85,5.23,64.71,8.8,8.6,8.4,6.7,5.8,103,18370000
India,Uttar Pradesh,Lucknow,Aliganj,Plot Area,1906,1309,1077,20,18,2,1,2,1,1,1,1,0,1,1,1,1,0,1,12,South-East,Fully-Furnished,1,0,1,1,24/7 Supply,Full,0.5,4.18,2.0,34.61,9.6,7.9,9.4,7.0,4.3,88,9350000
India,Delhi NCR,Gurugram,Sohna Village,Plot Area,2248,1709,1382,2,2,3,3,3,2,1,1,0,0,1,1,0,1,1,0,21,West,Unfurnished,0,1,1,1,Borewell Only,Partial,5.53,5.86,44.28,52.93,5.6,7.1,1.0,7.9,9.0,53,9090000
India,Delhi NCR,Faridabad,Sector 15,Carpet Area,4003,2701,2257,10,2,4,5,1,1,1,1,0,0,0,1,1,0,0,1,7,South-East,Unfurnished,1,0,1,0,Corporation + Borewell,None,3.67,1.72,0.64,35.34,7.1,9.1,9.8,7.7,4.8,86,62730000
India,West Bengal,Kolkata,Alipore,Super Built-up,1016,657,550,20,17,1,1,2,1,0,1,1,1,1,0,0,1,0,1,6,East,Semi-Furnished,0,1,0,0,24/7 Supply,Full,1.06,2.8,1.91,20.01,9.2,8.6,9.4,8.9,7.8,178,6700000
India,Gujarat,Vadodara,Gotri,Carpet Area,2056,1586,1344,30,30,3,2,2,2,1,1,0,0,1,0,0,1,0,1,23,North,Semi-Furnished,1,0,0,1,Corporation + Borewell,Partial,3.16,4.19,0.45,52.1,7.5,7.9,9.9,6.1,7.6,111,20470000
India,Gujarat,Surat,Adajan,Super Built-up,4363,3261,2672,4,1,5,4,2,1,1,1,0,1,3,1,0,0,0,1,6,North-East,Semi-Furnished,0,0,0,1,24/7 Supply,None,2.12,2.32,1.03,77.2,8.3,8.8,9.7,6.2,5.3,107,44090000
India,Rajasthan,Jaipur,C-Scheme,Super Built-up,981,642,550,4,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,3,East,Semi-Furnished,0,1,1,1,Corporation + Borewell,Full,1.7,2.66,4.45,29.59,8.6,8.7,8.7,8.2,4.8,109,10160000
India,Gujarat,Surat,Vesu,Super Built-up,1590,1165,981,10,4,2,1,1,1,1,1,1,1,1,0,1,0,0,1,22,East,Unfurnished,1,0,1,0,24/7 Supply,Partial,2.64,2.98,4.34,64.74,7.9,8.5,8.7,8.6,7.1,207,20480000
India,Telangana,Warangal,Kazipet,Super Built-up,953,761,641,20,15,1,1,1,1,0,1,0,0,2,0,0,0,0,1,1,South-East,Unfurnished,1,0,1,0,24/7 Supply,Partial,3.46,4.49,3.01,25.22,7.2,7.8,9.1,6.6,6.5,93,15420000
India,Uttar Pradesh,Lucknow,Gomti Nagar,Super Built-up,1327,1050,845,20,10,2,3,1,1,1,1,1,0,1,0,0,1,0,1,17,North,Semi-Furnished,1,0,1,1,Corporation + Borewell,Partial,0.5,2.23,4.09,32.99,9.6,8.9,8.8,8.8,4.4,137,16310000
India,Maharashtra,Pune,Mulshi Village,Plot Area,1864,1239,1027,2,1,2,3,1,1,1,1,0,1,3,1,0,1,1,0,13,North-West,Semi-Furnished,0,1,0,1,Borewell Only,Full,1.71,4.06,28.56,55.01,8.6,8.0,1.4,8.6,8.7,51,9800000
India,Punjab & Chandigarh,Ludhiana,Model Town,Super Built-up,1339,948,817,30,1,2,2,2,1,1,1,1,0,2,1,0,0,0,1,20,South,Semi-Furnished,0,0,0,0,24/7 Supply,Partial,2.34,1.34,5.88,56.02,8.1,9.3,8.2,8.3,7.5,216,12290000
India,Karnataka,Mangalore,Bejai,Super Built-up,1493,1033,837,4,1,2,2,1,1,1,1,0,0,0,1,1,1,0,1,10,South-East,Semi-Furnished,0,1,0,1,24/7 Supply,Full,2.22,4.61,6.72,62.26,8.2,7.7,8.0,9.0,7.3,109,16960000
India,Kerala,Thiruvananthapuram,Kowdiar,Super Built-up,1350,1022,880,10,6,2,2,2,1,1,1,0,0,2,0,0,0,0,1,9,East,Unfurnished,0,0,0,0,Corporation + Borewell,Partial,1.54,3.36,1.74,68.31,8.8,8.3,9.5,6.6,4.4,129,14260000
India,Gujarat,Surat,Hazira Village,Plot Area,2001,1477,1192,2,2,3,3,2,2,1,1,1,0,2,1,0,1,0,0,16,North-East,Semi-Furnished,0,1,0,0,Borewell Only,None,6.94,13.44,23.28,49.01,4.4,3.3,3.0,8.5,7.2,30,8040000
India,Kerala,Kochi,Marine Drive,Super Built-up,1725,1421,1223,20,18,3,2,3,1,1,1,0,0,1,0,0,1,0,1,21,East,Semi-Furnished,0,0,0,0,Corporation + Borewell,None,3.51,3.61,4.23,37.08,7.2,8.2,8.7,7.7,7.8,169,10870000
India,Kerala,Kochi,Edappally,Super Built-up,2114,1351,1128,20,12,2,2,2,1,1,1,0,0,2,0,0,1,0,1,11,East,Unfurnished,0,1,0,0,Corporation + Borewell,Partial,1.8,5.34,5.26,73.95,8.6,7.3,8.4,8.0,4.6,109,11000000
India,West Bengal,Howrah,Domjur Village,Plot Area,2227,1603,1308,2,1,3,3,2,1,1,1,0,0,1,1,0,1,0,0,15,North-West,Semi-Furnished,0,1,0,1,Borewell Only,Full,1.86,10.58,43.58,73.11,8.5,4.7,1.0,7.7,8.5,75,5270000
India,Uttar Pradesh,Kanpur,Civil Lines,Carpet Area,1527,1232,1001,30,19,2,2,2,1,1,1,0,0,1,0,1,0,0,1,18,North-West,Unfurnished,0,1,0,1,24/7 Supply,Full,1.18,3.96,5.19,71.03,9.1,8.0,8.4,8.4,6.4,164,10210000
India,Telangana,Hyderabad,Gachibowli,Super Built-up,1549,1178,1005,20,14,2,2,2,1,1,1,0,1,2,0,0,0,0,1,21,South,Semi-Furnished,0,0,0,1,24/7 Supply,Partial,2.18,4.63,2.62,50.87,8.3,7.7,9.2,8.7,6.1,117,16700000
India,Punjab & Chandigarh,Ludhiana,Sahnewal Village,Plot Area,2284,1429,1156,2,2,2,2,1,1,1,1,0,0,1,1,0,1,1,0,20,South,Unfurnished,0,1,1,1,Borewell Only,Full,6.43,17.58,25.67,31.56,4.9,1.2,2.3,7.8,7.8,67,4830000
India,West Bengal,Kolkata,Rajarhat,Super Built-up,1717,1290,1079,20,8,2,1,2,1,1,1,0,0,1,1,0,1,0,1,16,North,Unfurnished,0,0,0,1,24/7 Supply,Full,3.2,0.56,6.14,73.6,7.4,9.7,8.2,7.4,6.4,136,13460000
India,Gujarat,Ahmedabad,Bodakdev,Plot Area,1722,1412,1136,10,9,2,2,3,1,1,1,0,0,1,1,0,1,0,1,20,North-East,Unfurnished,0,0,0,0,Corporation + Borewell,Full,3.52,3.1,5.76,43.57,7.2,8.4,8.3,6.8,5.6,187,19050000
India,Delhi NCR,Noida,Yamuna Expressway Village,Plot Area,835,693,576,2,1,1,1,2,1,1,1,1,1,3,1,0,0,1,0,7,West,Unfurnished,0,1,0,0,Borewell Only,Partial,2.12,7.62,18.63,37.73,8.3,6.2,4.4,7.7,8.9,32,6000000
India,Punjab & Chandigarh,Amritsar,GT Road,Super Built-up,1889,1245,1039,4,1,2,2,1,1,1,1,1,0,1,1,0,0,0,1,6,South,Semi-Furnished,1,0,1,1,24/7 Supply,Partial,3.51,3.71,5.8,42.32,7.2,8.1,8.3,6.3,6.1,123,28430000
India,Uttar Pradesh,Kanpur,Kidwai Nagar,Carpet Area,1756,1275,1023,20,6,2,2,2,1,1,1,1,0,1,1,0,1,0,1,11,East,Semi-Furnished,0,0,1,1,Corporation + Borewell,Partial,2.67,4.82,3.36,20.16,7.9,7.6,9.0,8.7,5.7,139,8440000
India,Karnataka,Mysore,Yelwal Village,Plot Area,2395,1558,1352,2,2,3,3,1,1,1,1,1,0,1,1,0,1,0,0,12,South-West,Fully-Furnished,0,1,0,1,Borewell Only,Full,9.48,15.28,15.26,50.55,2.4,2.4,5.4,7.8,9.4,72,9060000
India,Telangana,Hyderabad,Kondapur,Super Built-up,1765,1144,932,4,1,2,3,1,1,1,1,1,0,3,1,1,0,0,1,10,North-East,Semi-Furnished,0,1,0,1,Corporation + Borewell,None,3.45,0.79,1.01,54.14,7.2,9.6,9.7,7.7,6.1,123,21690000
India,Delhi NCR,Noida,Yamuna Expressway Village,Plot Area,1953,1345,1115,2,2,2,2,0,1,1,1,0,0,2,1,0,1,0,0,19,North,Unfurnished,0,1,0,1,Borewell Only,Full,6.28,5.78,25.64,57.27,5.0,7.1,2.3,8.2,9.5,59,6880000
India,Maharashtra,Mumbai,Dharavi Village,Plot Area,2270,1871,1556,2,2,3,3,0,1,1,1,0,0,1,1,0,1,1,0,22,North,Unfurnished,0,1,0,1,Borewell Only,Partial,8.5,7.54,46.87,46.14,3.2,6.2,1.0,7.8,9.1,60,8540000
India,Punjab & Chandigarh,Ludhiana,Sahnewal Village,Plot Area,2051,1342,1129,2,2,2,3,2,1,1,1,0,0,1,1,0,1,1,0,18,South-East,Fully-Furnished,0,1,0,0,Borewell Only,None,1.76,14.84,40.39,70.18,8.6,2.6,1.0,9.7,9.7,28,7220000
India,Karnataka,Hubli-Dharwad,Vidyanagar,Super Built-up,2405,1676,1368,20,2,3,3,0,1,1,1,0,1,1,1,0,0,0,1,21,West,Unfurnished,1,0,0,0,24/7 Supply,Partial,2.89,2.19,0.65,40.58,7.7,8.9,9.8,8.1,4.5,61,16500000
India,Uttar Pradesh,Kanpur,Kidwai Nagar,Super Built-up,2980,1941,1629,30,21,3,4,1,1,1,1,0,0,2,0,1,0,0,1,24,West,Semi-Furnished,0,1,0,0,Corporation + Borewell,Full,1.78,5.71,3.29,27.49,8.6,7.1,9.0,7.7,4.5,92,30630000
India,Rajasthan,Jaipur,Malviya Nagar,Super Built-up,1509,1054,870,4,2,2,2,2,1,1,1,0,0,1,0,0,0,0,1,9,South,Semi-Furnished,0,1,0,1,Corporation + Borewell,Partial,3.39,0.81,6.03,71.05,7.3,9.6,8.2,6.9,6.9,110,18590000
India,Telangana,Hyderabad,Tellapur,Super Built-up,2359,1935,1597,4,3,3,3,0,2,1,1,1,0,2,0,0,0,0,1,10,North,Semi-Furnished,0,0,0,1,Corporation + Borewell,None,3.65,0.8,6.7,47.47,7.1,9.6,8.0,6.8,8.0,91,49600000
India,Karnataka,Bangalore,Sarjapur Road,Super Built-up,3849,2915,2394,20,19,5,4,1,1,1,1,0,0,1,0,0,0,0,1,3,South,Fully-Furnished,1,0,1,1,24/7 Supply,Full,0.5,0.6,1.0,30.33,9.6,9.7,9.7,7.4,6.3,82,69690000
India,Maharashtra,Mumbai,Andheri East,Super Built-up,2901,2236,1835,20,7,3,3,1,2,1,1,1,0,1,0,0,0,0,1,9,North-East,Unfurnished,1,1,0,0,24/7 Supply,Full,0.31,1.39,2.93,38.94,9.8,9.3,9.1,8.5,7.1,107,57170000
India,Maharashtra,Nashik,Panchavati,Super Built-up,1807,1156,1004,4,2,2,2,3,1,1,1,1,0,2,0,0,1,0,1,4,North-West,Fully-Furnished,0,0,1,1,Corporation + Borewell,Full,3.32,2.58,0.89,40.53,7.3,8.7,9.7,9.1,6.8,126,21710000
India,Delhi NCR,Noida,Greater Noida West,Super Built-up,814,518,429,4,1,1,1,3,1,0,1,1,0,2,1,0,0,0,1,21,South-East,Unfurnished,0,1,1,0,Corporation + Borewell,Partial,3.58,2.76,4.91,57.8,7.1,8.6,8.5,7.3,4.6,74,4230000
India,Gujarat,Ahmedabad,Prahlad Nagar,Super Built-up,1787,1129,912,4,3,2,1,2,1,1,1,1,0,0,0,0,0,0,1,17,East,Semi-Furnished,1,0,1,0,Corporation + Borewell,Partial,2.48,1.66,2.05,57.68,8.0,9.2,9.4,8.7,5.9,101,23280000
India,Maharashtra,Nagpur,Dharampeth,Super Built-up,1833,1317,1054,10,8,2,2,2,1,1,1,1,1,1,0,0,0,0,1,5,North-West,Semi-Furnished,1,0,0,1,24/7 Supply,Full,0.85,5.61,3.78,30.9,9.3,7.2,8.9,7.0,4.2,134,47870000
India,Karnataka,Hubli-Dharwad,Gokul Road,Super Built-up,2075,1579,1298,4,2,3,3,1,2,1,1,0,0,1,1,0,0,0,1,11,West,Semi-Furnished,0,0,0,1,24/7 Supply,Partial,1.08,1.81,2.39,44.67,9.1,9.1,9.3,6.7,4.1,200,46490000
India,Delhi NCR,Gurugram,Golf Course Road,Super Built-up,2152,1488,1211,20,10,3,2,2,1,1,1,0,1,1,0,0,0,0,1,16,South-East,Semi-Furnished,0,0,1,0,Corporation + Borewell,Partial,3.45,2.09,7.63,22.99,7.2,9.0,7.7,6.5,6.4,152,31300000
India,Tamil Nadu,Madurai,Avaniapuram Village,Plot Area,2117,1756,1440,2,2,3,2,2,1,1,1,1,1,1,1,0,1,0,0,17,North,Semi-Furnished,0,1,1,1,Borewell Only,Full,8.31,5.93,45.53,56.79,3.4,7.0,1.0,7.9,9.7,53,4940000
India,Gujarat,Vadodara,Alkapuri,Super Built-up,1160,777,664,4,2,1,2,2,1,1,1,1,0,2,0,0,0,0,1,14,South,Unfurnished,1,0,0,0,Corporation + Borewell,Partial,0.66,2.01,2.7,65.79,9.5,9.0,9.2,8.6,5.7,126,5280000
